Location ID,Program Category,total_weekly_hours,total_program_hours,total_weekly_hours_60,total_program_hours_60,total_weekly_hours_14,total_program_hours_14,Hours_% Over60_Weekly,Hours_% Over60_Total,Hours_% Under14_Weekly,Hours_% Under14_Total,_id,Parent Location ID,Location Name,Location Type,Accessibility,Intersection,TTC Information,District,Street No,Street No Suffix,Street Name,Street Type,Street Direction,Postal Code,Description,PC,postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
509,Camps,3925.0,4124.0,0.0,0.0,3925.0,4124.0,0.0,0.0,100.0,100.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,Fitness,6.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,Sports,86.0,194.0,0.0,0.0,66.0,159.0,0.0,0.0,76.7,82.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,Arts,30.5,268.5,0.0,0.0,30.5,268.5,0.0,0.0,100.0,100.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,Swimming,330.3,927.3,0.0,0.0,73.6,250.10000000000002,0.0,0.0,22.3,27.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
509,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,509.0,Joseph J. Piccininni Community Recreation Centre,crc,Partially Accessible,St. Clair Avenue West and Lansdowne Avenue,None,Toronto and East York,1369,None,St. Clair,Ave,W,M6E 1C5,"Joseph J. Piccininni Community Centre offers a variety of programming for all ages. The health club is equipped with cardio machines, weight machines and free weights. Classes are also available.",M6E,M6E,CA,York (Fairbank / Oakwood),Ontario,ON,York,,,,43.6889,-79.4507,6.0
486,Camps,495.0,495.0,0.0,0.0,264.0,264.0,0.0,0.0,53.3,53.3,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,Fitness,3.0,21.0,2.0,14.0,0.0,0.0,66.7,66.7,0.0,0.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,General,60.0,1974.0,0.0,0.0,30.0,987.0,0.0,0.0,50.0,50.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
486,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,486.0,Chalkfarm Community Recreation Centre,crc,Partially Accessible,None,None,Etobicoke York,180,None,Chalkfarm,Dr,None,M3L 2H8,"<p>Chalkfarm Community Recreation Centre is located in the Jane Street and Wilson Avenue area within the apartment complex behind Sheridan Mall. </p>
<p>This is a <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/how-to-use-our-services/how-to-register-for-recreation-programs/free-lower-cost-recreation-options/?accordion=about-free-centres"">free centre</a>.</p>
<p> This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Camps,697.0,830.0,0.0,0.0,564.0,564.0,0.0,0.0,80.9,68.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,General,2.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,100.0,100.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
703,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,481.0,Northwood Community Centre,crc,Fully Accessible,Clubhouse Court and Arleta Avenue,None,Etobicoke York,15,None,Clubhouse,Crt,None,M3L 2L7,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>Northwood Community Centre is located in the Jane and Sheppard area and is a popular site for meetings, banquets and recreation programs. The Northwood grounds back onto Northwood Park.<br><br>
This centre has a dedicated <a href=""https://www.toronto.ca/explore-enjoy/recreation/youth-recreation/"">enhanced youth space</a>",M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Camps,264.0,264.0,0.0,0.0,264.0,264.0,0.0,0.0,100.0,100.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
3538,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,3538.0,St. André Catholic School,school,None,None,None,Etobicoke York,36,None,Yvonne,Ave,None,M3L 1C9,None,M3L,M3L,CA,Downsview West,Ontario,ON,Downsview,,,,43.7334,-79.5116,1.0
487,Camps,779.0,904.0,0.0,0.0,639.0,624.0,0.0,0.0,82.0,69.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
487,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,487.0,Ancaster Community Centre,crc,Fully Accessible,Ancaster Road and Katherine Road,None,North York,41,None,Ancaster,Rd,None,M3K 1S7,"Ancaster Community Centre is a small but very active hub for the Ancaster community located in the Wilson and Dufferin area. The programs offered are very popular, so sign up early and often.",M3K,M3K,CA,Downsview East (CFB Toronto),Ontario,ON,Toronto,8133394.0,,,43.739,-79.4692,1.0
499,Camps,342.0,342.0,0.0,0.0,342.0,342.0,0.0,0.0,100.0,100.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,Fitness,6.5,65.0,3.0,32.0,0.0,0.0,46.2,49.2,0.0,0.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,General,1.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,100.0,100.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,Arts,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,Swimming,127.60000000000001,654.5,0.0,0.0,13.5,105.5,0.0,0.0,10.6,16.1,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
499,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,499.0,Cummer Park Community Centre,crc,Fully Accessible,Leslie Street and Cummer Avenue,None,North York,6000,None,Leslie,St.,None,M2H 1J9,"A family/universal change room is available at this location. There are two squash courts that are available for those with an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/sports/sports-activities/?accordion=drop-in-program-memberships-passes"">drop-in program athletic membership</a>.",M2H,M2H,CA,North York (Hillcrest Village),Ontario,ON,North York ,,,,43.8015,-79.3577,6.0
506,Camps,2063.0,2203.0,0.0,0.0,1923.0,1923.0,0.0,0.0,93.2,87.3,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
506,Fitness,10.5,106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
506,Sports,12.4,98.8,5.0,42.5,2.4000000000000004,18.8,40.3,43.0,19.4,19.0,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
506,General,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
